编号,rain,pore,micro,deep,surface
8776,18.2,79.75455773167991,2.0,39.363,129.799
8777,0.3,94.58,1.0,40.287,109.648
8778,0.2,86.14,1.0,36.149,103.14
8779,0.1,82.58,1.0,32.884,98.338
8780,2.8,79.75500982819834,4.0,33.409,112.06
8781,0.1,102.11,1.0,44.66,119.048
8782,0.6,83.4,0.0,34.63,98.313
8783,0.0,75.47,2.0,29.075,93.433
8784,0.0,79.75545373382188,0.0,38.573,101.932
8785,0.8,83.54,2.0,35.79,99.21171518627456
8786,11.4,70.65,3.0,29.707,111.742
8787,0.3,94.76,1.0,40.555,113.2
8788,0.5,71.0,5.0,26.132,91.266
8789,4.9,81.46,1.0,34.246,104.775
8790,0.4,82.61,2.0,31.513,100.886
8791,1.1,75.02,3.0,27.302,94.726
8792,13.8,77.49,2.0,37.811,122.076
8793,0.4,66.88,0.0,32.612,83.95
8794,6.8,69.56,1.0,29.383,98.402
8795,0.0,56.11,1.0,21.988,70.533
8796,0.8,52.69,1.0,21.209,69.219
8797,0.3,79.03,1.0,34.18,95.32
8798,5.5,66.28,5.0,29.94,95.744
8799,0.4,76.21,0.0,33.136,90.607
8800,12.4,82.28,4.0,38.434,127.873
8801,0.0,77.33,0.0,31.503,92.211
8802,0.0,63.32,2.0,28.582,89.589
8803,0.0,57.87,2.0,26.385,80.754
8804,0.0,75.57,2.0,31.767,89.05
8805,0.0,88.48,2.0,40.698,109.092
8806,0.0,95.74,0.0,39.948,105.959
8807,0.0,60.69,2.0,25.83,83.781
8808,0.4,76.53,1.0,28.839,89.185
8809,8.8,68.76,4.0,33.816,106.157
8810,0.0,74.96,0.0,34.316,91.972
8811,0.0,65.99,1.0,25.261,81.6
8812,0.0,87.46,1.0,34.809,101.798
8813,2.7,88.77,0.0,36.612,104.055
8814,0.7,62.09,0.0,26.018,75.86
8815,0.0,53.16,0.0,25.643,71.828
8816,0.0,73.07,3.0,30.889,93.536
8817,0.0,64.19,0.0,32.412,82.947
8818,0.2,83.87,0.0,35.508,96.969
8819,2.2,87.08,0.0,32.89610172476569,104.598
8820,7.8,62.68,2.0,30.255,97.934
8821,0.0,82.02,0.0,30.013,92.236
8822,0.05,98.32,0.0,38.589,109.838
8823,0.1,79.76010014703351,1.0,31.33,88.64
8824,0.0,73.61,1.0,29.973,90.955
8825,0.0,87.38,3.0,34.334,100.92
8826,0.0,74.96,0.0,28.13,89.523
8827,0.7,79.76060837030539,0.0,30.163,91.792
8828,0.6,88.21,3.0,37.293,102.616
8829,0.0,73.85,0.0,31.075,86.92
8830,16.1,67.59,0.0,35.806,113.437
8831,0.9,91.86,0.0,40.308,105.134
8832,0.0,81.57,2.0,35.554,102.801
8833,5.2,84.46,4.0,37.326,115.943
8834,0.8,92.41,2.0,33.422923590569454,109.391
8835,10.3,111.7,0.0,47.596,140.802
8836,0.0,80.74,1.0,35.369,95.319
8837,0.0,75.48,2.0,34.106,99.093
8838,0.0,75.22,0.0,29.598,88.812
8839,0.0,96.43,2.0,39.263,110.417
8840,0.0,73.27,3.0,27.853,94.58
8841,0.0,64.48,2.0,26.285,83.331
8842,0.0,73.37,2.0,31.661,93.275
8843,0.0,77.12,2.0,35.202,97.645
8844,0.0,89.23,1.0,34.976,105.178
8845,0.0,106.64,2.0,43.239,126.651
8846,0.0,91.31,3.0,39.566,99.2179418853823
8847,0.9,75.4,1.0,31.667,87.424
8848,0.0,99.76,0.0,39.317,113.101
8849,0.0,63.81,2.0,26.846,84.793
8850,0.3,86.08,2.0,36.866,104.495
8851,0.0,58.06,1.0,25.482,77.462
8852,0.0,77.55,2.0,31.331,90.459
8853,0.1,71.32,1.0,30.109,87.035
8854,0.6,58.85,0.0,22.886,71.977
8855,0.0,71.18,0.0,30.63,86.46
8856,0.1,88.49,2.0,40.282,110.901
8857,0.0,79.76432972121573,2.0,34.338,102.152
8858,0.1,83.67,0.0,34.377,94.551
8859,0.1,95.89,0.0,37.95,106.967
8860,0.0,92.68,1.0,35.121,100.908
8861,0.0,96.89,1.0,38.447,113.093
8862,0.2,68.39,0.0,28.7,84.812
8863,0.0,72.45,1.0,28.995,87.823
8864,7.0,69.52,1.0,29.01,102.039
8865,0.6,79.67,1.0,31.649,96.02
8866,10.2,80.73,0.0,35.907,111.25
8867,0.9,84.91,4.0,35.711,104.265
8868,0.0,62.76,1.0,23.337,80.386
8869,0.1,78.39,0.0,29.701,89.571
8870,11.3,61.68,2.0,31.728,103.647
8871,0.0,91.98,1.0,35.332,101.807
8872,4.5,80.95,0.0,32.407,101.115
8873,0.0,59.27,2.0,25.065,80.022
8874,0.35,81.01,1.0,34.534,98.94
8875,2.8,73.15,2.0,34.528,95.911
8876,0.0,72.61,2.0,30.357,89.167
8877,0.3,85.61,0.0,34.717,99.117
8878,3.8,81.75,3.0,32.884,109.211
8879,5.6,85.66,3.0,34.879,99.22208610415657
8880,0.4,73.92,0.0,29.777,87.751
8881,2.2,77.88,0.0,33.494,95.666
8882,0.4,83.28,1.0,34.008,96.412
8883,15.5,83.41,2.0,39.535,125.219
8884,0.0,65.88,1.0,24.938,80.035
8885,0.0,69.37,1.0,31.29,84.648
8886,11.1,76.41,2.0,36.268,112.901
8887,0.0,87.91,0.0,33.986,99.808
8888,0.0,83.55,1.0,34.191,102.375
8889,0.9,97.4,1.0,38.754,110.797
8890,0.0,75.87,4.0,28.526,97.615
8891,0.2,57.84,2.0,20.846,80.11
8892,0.6,94.51,0.0,38.486,106.105
8893,0.3,80.41,3.0,33.495,95.312
8894,9.2,79.13,2.0,34.434,112.742
8895,0.9,62.61,1.0,26.914,76.78
8896,0.9,67.01,1.0,29.85,85.783
8897,0.0,80.48,2.0,29.964,98.493
8898,0.2,79.49,0.0,33.76,91.374
8899,0.0,83.58,3.0,34.269,103.595
8900,0.4,101.62,2.0,42.863,119.788
8901,9.8,60.88,0.0,29.406,91.488
8902,0.6,84.8,1.0,36.089,99.233
8903,0.0,74.13,1.0,30.769,85.943
8904,0.0,93.13,1.0,37.951,108.459
8905,0.0,76.41,0.0,35.361,94.124
8906,0.0,60.53,1.0,29.43,80.822
8907,0.0,72.47,2.0,27.394,88.861
8908,0.0,85.73,1.0,36.435,103.366
8909,0.2,64.44,0.0,29.977,81.776
8910,21.5,82.52,2.0,40.428,137.857
8911,0.4,68.98,1.0,31.698,84.784
8912,0.0,93.41,0.0,40.798,108.643
8913,0.0,79.77144331312981,1.0,27.381,88.442
8914,0.0,87.08,1.0,36.923,104.735
8915,0.1,63.81,0.0,26.827,78.171
8916,0.5,96.69,1.0,40.547,109.353
8917,0.9,79.37,3.0,33.80736888219983,102.445
8918,12.3,55.13,3.0,28.401,99.797
8919,0.0,78.62,0.0,28.379,87.974
8920,0.0,97.41,1.0,37.96,109.177
8921,0.0,87.4,0.0,37.369,103.071
8922,0.0,80.52,1.0,28.87,93.18
8923,4.2,100.48,0.0,44.098,119.113
8924,0.0,73.91,5.0,31.209,100.08
8925,0.6,78.27,0.0,34.313,93.316
8926,0.0,71.88,3.0,27.65,89.812
8927,0.2,105.84,1.0,47.317,119.92
8928,22.6,81.05,2.0,40.062,136.792
8929,0.0,63.7,6.0,29.078,94.426
8930,1.4,50.85,2.0,19.734,68.862
8931,0.1,57.08,0.0,20.421,70.181
8932,0.5,88.68,1.0,37.42,99.22987459933529
8933,0.1,85.71,1.0,35.636,99.912
8934,6.0,86.04,2.0,37.8,115.248
8935,0.0,68.8,0.0,29.984,83.261
8936,5.5,63.94,3.0,28.5,95.557
8937,0.0,68.82,2.0,31.711,90.086
8938,0.5,92.43,0.0,37.148,104.567
8939,2.7,78.35,1.0,32.942,96.371
8940,0.1,73.18,4.0,30.522,98.11
8941,0.4,81.95,2.0,37.559,99.23127564964254
8942,10.6,73.66,0.0,33.928,107.104
8943,0.3,93.58,0.0,37.78,105.187
8944,0.4,91.04,1.0,37.004,108.489
8945,0.4,79.77565480514264,0.0,39.805,99.23189448015044
8946,0.0,90.52,2.0,38.658,109.056
8947,1.6,94.3,1.0,44.571,118.004
8948,0.2,89.55,1.0,49.218,99.912
8949,0.5,85.06,1.0,34.649,98.534
8950,0.2,88.28,1.0,36.227,112.942
8951,2.2,79.92,0.0,32.879,96.098
8952,0.0,88.42,0.0,39.245,104.175
8953,4.1,94.01,1.0,40.057,120.674
8954,0.0,96.08,0.0,40.118,110.273
8955,0.7,84.15,3.0,35.221,107.716
8956,0.5,74.55,0.0,35.531,91.664
8957,0.2,80.11,1.0,33.936,99.676
8958,0.0,92.6,1.0,39.666,106.034
8959,0.3,87.21,2.0,35.376,107.13
8960,0.7,83.34,2.0,34.979,99.23370564541999
8961,0.6,99.39,1.0,35.19213613409676,113.323
8962,18.7,72.18,1.0,40.166,125.913
8963,1.1,64.05,1.0,26.747,79.821
8964,0.0,87.16,0.0,36.144,98.796
8965,12.2,79.77819032518677,1.0,36.215,118.557
8966,6.6,83.78,1.0,39.652,110.624
8967,0.0,57.13,3.0,26.392,81.044
8968,0.0,61.47,1.0,26.844,81.03
8969,0.3,80.89,2.0,32.812,93.647
8970,4.3,89.94,2.0,37.565,115.343
8971,0.0,100.34,3.0,39.428,116.919
8972,0.0,79.56,0.0,35.02589129595184,92.434
8973,0.15000000000000002,73.47,2.0,34.527,95.164
8974,0.2,105.26,0.0,44.325,117.81
8975,1.0,79.77943638847414,2.0,32.72,92.392
8976,0.0,81.02,2.0,32.27,99.738
8977,0.1,98.88,1.0,45.091,117.72
8978,15.8,71.98,1.0,34.83,118.918
8979,0.6,73.91,2.0,26.803,85.553
8980,0.0,77.44,2.0,33.068,96.378
8981,0.3,85.67,0.0,34.668,97.388
8982,2.6,76.4,3.0,31.326,100.256
8983,16.6,107.12,2.0,50.77,148.233
8984,0.6,70.08,1.0,28.342,99.23591291698858
8985,0.0,97.83,1.0,38.642,112.787
8986,0.0,73.96,3.0,28.162,95.649
8987,0.3,100.25,0.0,38.642,110.482
8988,7.6,66.52,2.0,28.989,101.724
8989,0.0,104.77,2.0,40.789,117.913
8990,8.7,89.86,1.0,38.58,121.654
8991,0.0,58.67,5.0,24.769,85.97
8992,6.9,94.32,0.0,39.513,116.67
8993,0.0,84.62,1.0,35.485,99.23646448666143
8994,0.0,74.03,0.0,28.226,87.145
8995,3.1,82.86,0.0,35.021,103.25
8996,0.0,78.46,1.0,31.283,94.693
8997,18.1,68.11,4.0,33.204,124.311
8998,0.6,73.37,2.0,28.128,99.2367234871011
8999,0.1,86.78,1.0,39.645,105.42
9000,0.4,68.34,1.0,26.218,78.531
9001,0.4,71.34,1.0,34.41788514556359,92.339
9002,0.4,73.98,3.0,30.21,96.808
9003,0.0,101.18,3.0,43.434,120.381
9004,17.2,78.77,1.0,32.757,122.744
9005,0.0,75.95,1.0,32.64,92.142
9006,0.0,80.11,2.0,33.928,98.587
9007,0.0,82.86,2.0,37.247,108.437
9008,0.0,81.25,2.0,34.464188411523324,95.948
9009,0.8,60.04,1.0,24.902,75.348
9010,0.0,81.68,2.0,32.204,94.389
9011,0.2,94.3,3.0,40.48,111.537
9012,0.0,79.78384348512424,0.0,40.88,103.643
9013,0.0,80.55,3.0,30.937,99.23741836672696
9014,7.0,75.17,0.0,31.534,97.12
9015,0.0,69.71,1.0,34.55557435661194,84.054
9016,0.0,110.99,0.0,50.428,127.781
9017,1.2,63.22,0.0,34.55121746051188,79.344
9018,0.0,71.88,0.0,29.096,83.933
9019,0.0,85.46,0.0,32.873,99.23769888604596
9020,0.0,66.9,1.0,30.537,99.23775067966217
9021,8.3,78.98,0.0,35.584,107.679
9022,0.0,67.52,1.0,27.399,83.314
9023,0.3,83.18,3.0,34.269,104.354
9024,4.7,89.73,2.0,39.424,116.262
9025,0.0,87.98,0.0,37.04,100.532
9026,0.5,93.96,1.0,41.956,110.116
9027,0.4,93.62,4.0,37.575,114.074
9028,0.45,54.67,0.0,22.567,68.906
9029,8.6,103.13,1.0,45.483,99.23818436523221
9030,6.4,90.21,1.0,35.826,115.148
9031,2.0,75.61,3.0,33.158,102.748
9032,0.0,74.12,1.0,28.745,89.335
9033,0.6,46.53,3.0,20.135,73.592
9034,0.1,87.94,0.0,36.38,99.934
9035,0.2,104.15,3.0,52.978,99.23775067966217
9036,0.0,59.56,1.0,24.201,76.1
9037,0.0,114.69,1.0,47.578,99.2385404055323
9038,1.4,86.32,1.0,34.082,103.568
9039,6.5,95.66,3.0,40.051,126.017
9040,0.5,67.35,1.0,28.438,86.114
9041,0.0,61.18,0.0,24.165,75.798
9042,21.1,87.88,1.0,38.68,135.388
9043,0.0,82.78,0.0,32.38,94.15
9044,1.0,76.21,1.0,29.116,86.409
9045,0.0,70.3,0.0,29.669,84.397
9046,12.1,93.41,1.0,43.628,99.2388507187861
9047,8.1,72.09,1.0,33.123,103.053
9048,0.2,79.78807459679675,1.0,33.304,92.349
9049,0.2,75.27,2.0,34.42022052358541,93.74
9050,0.3,78.55,1.0,38.139,112.945
9051,0.0,69.03,2.0,26.372,88.5
9052,11.2,80.77,0.0,38.96,117.788
9053,0.0,83.1,1.0,34.429389704634914,96.164
9054,7.1,93.44,0.0,41.164,120.033
9055,0.0,73.68,2.0,28.236,87.187
9056,0.3,89.37,1.0,37.728,104.945
9057,0.0,78.76,1.0,33.566,92.963
9058,0.0,92.32,1.0,37.249,106.34
9059,4.1,107.41,2.0,48.03,128.037
9060,0.6,84.24,2.0,33.28,103.21
9061,23.6,94.3,0.0,47.937,149.309
9062,4.6,52.74,0.0,23.358,77.416
9063,0.1,87.43,1.0,33.457,101.3
9064,0.3,76.6,1.0,33.726,93.282
9065,0.0,69.87,2.0,25.959,88.037
9066,0.4,90.15,1.0,34.65,102.725
9067,9.8,72.11,2.0,30.314,103.504
9068,0.0,63.91,3.0,24.732,84.583
9069,0.0,102.95,2.0,39.308,119.611
9070,0.0,81.32,2.0,31.097,97.357
9071,0.0,86.83,0.0,35.421,97.865
9072,0.1,71.72,1.0,32.471,89.711
9073,0.2,69.38,2.0,31.111,89.158
9074,0.6,79.79104958194421,3.0,34.738,101.614
9075,0.0,66.47,1.0,28.509,78.275
9076,1.7,107.42,0.0,43.931,122.63
9077,8.2,79.79139079360687,0.0,35.012,108.499
9078,7.1,78.57,1.0,36.646,109.546
9079,0.1,105.58,1.0,46.454,120.706
9080,4.3,105.4,3.0,33.990497910386914,132.475
9081,0.0,65.2,1.0,26.976,82.282
9082,0.6,73.89,3.0,32.169,94.459
9083,7.7,87.19,1.0,41.601,99.23966228658261
9084,0.0,84.65,1.0,34.346,99.809
9085,0.7,83.4,0.0,36.442,96.183
9086,3.7,77.28,0.0,33.77690411903589,97.908
9087,0.5,69.56,2.0,27.299,85.747
9088,0.5,79.79260291830352,1.0,21.808,75.14
9089,0.5,85.17,1.0,36.201,103.186
9090,0.0,70.02,1.0,31.984,89.926
9091,0.2,78.09,0.0,34.008,93.179
9092,0.4,71.26,1.0,29.456,88.683
9093,0.2,79.87,1.0,32.342,93.143
9094,0.0,77.94,2.0,31.651,96.49
9095,0.6,79.79337731069919,0.0,26.524,79.609
9096,2.4,85.86,1.0,33.70581546786318,103.948
9097,0.4,77.72,0.0,30.576,90.564
9098,0.0,106.21,2.0,39.21,117.36
9099,0.0,80.85,1.0,36.095,99.278
9100,0.7,87.54,0.0,36.792,99.417
9101,0.6,72.66,0.0,32.583,88.806
9102,0.1,86.14,0.0,34.507,98.145
9103,0.0,59.52,2.0,23.457,79.062
9104,0.0,72.72,1.0,31.086,91.025
9105,0.4,80.36,0.0,34.455,96.249
9106,0.30000000000000004,95.73,3.0,33.92622825711915,138.736
9107,4.4,104.13,0.0,43.651,121.25
9108,0.2,69.32,1.0,29.918,88.449
9109,2.1,106.95,2.0,45.807,125.265
9110,11.7,80.32,1.0,39.566,120.752
9111,0.2,64.02,2.0,22.338,81.263
9112,0.0,75.02,1.0,33.35,91.018
9113,0.0,96.4,1.0,42.424,115.306
9114,3.9,83.88,2.0,36.675,110.716
9115,0.0,107.42,2.0,41.153,121.559
9116,0.0,76.14,1.0,32.027,99.24032137562482
9117,3.6,71.18,1.0,30.708,95.201
9118,0.0,76.8,1.0,29.606,92.976
9119,7.7,71.72,1.0,32.318,100.93
9120,6.7,94.28,1.0,40.755,122.88
9121,0.2,69.5,1.0,24.832,83.888
9122,0.0,72.53,1.0,29.334,83.542
9123,0.1,75.9,1.0,29.85,90.489
9124,0.0,78.45,3.0,32.54,96.356
9125,0.1,67.79,3.0,26.087,88.553
9126,0.0,91.21,1.0,37.9,107.806
9127,0.0,81.09,0.0,34.567,96.757
9128,0.0,70.01,1.0,23.36,81.811
9129,0.0,74.57,2.0,28.426,89.742
9130,0.0,65.77,0.0,29.411,82.821
9131,0.15000000000000002,92.36,1.0,39.897,106.309
9132,0.2,71.93,2.0,31.443,96.68
9133,5.0,90.51,0.0,37.667,108.739
9134,1.2,80.4,2.0,34.194,97.35
9135,0.4,85.09,2.0,35.249,99.41
9136,9.6,103.96,2.0,46.556,136.912
9137,0.4,92.64,0.0,36.874,105.66
9138,1.5,77.52,3.0,34.31,98.242
9139,0.55,87.94,1.0,35.003,99.0
9140,0.55,79.79819395881081,3.0,37.5,108.507
9141,0.0,80.38,2.0,32.79,97.475
9142,0.4,106.25,1.0,42.835,118.956
9143,0.6,75.71,0.0,30.506,99.24063029562869
9144,0.0,98.59,1.0,42.597,115.496
9145,0.5,58.9,0.0,34.83038787356056,74.086
9146,4.2,76.02,2.0,35.776,99.24063023543266
9147,3.0,73.91,0.0,31.785,93.802
9148,0.0,88.29,1.0,36.812,105.623
9149,0.0,91.42,1.0,39.855,108.769
9150,0.0,63.25,2.0,34.85117826538103,99.24064170947572
9151,0.0,101.42,1.0,45.634,119.059
9152,16.5,82.28,0.0,41.349,126.641
9153,0.0,83.94,0.0,35.154,96.686
9154,0.0,71.39,0.0,34.826,88.926
9155,0.0,86.73,1.0,36.645,99.24059958737948
9156,0.0,91.49,3.0,37.805,114.788
9157,24.9,100.16,0.0,46.698,99.23980452745919
9158,9.6,78.21,1.0,34.566,107.451
9159,0.0,73.29,1.0,26.905,87.623
9160,0.0,80.7,1.0,32.245,97.381
9161,0.4,72.12,1.0,25.776,84.598
9162,0.2,91.02,0.0,35.615,100.524
9163,0.4,78.8,4.0,33.993,97.106
9164,0.5,82.07,2.0,31.399,98.526
9165,0.0,77.84,2.0,33.142,98.765
9166,0.0,84.86,1.0,38.071,104.158
9167,8.2,71.16,2.0,32.941,105.515
9168,0.1,89.0,0.0,37.762,103.93
9169,9.8,80.21,0.0,33.94850357885282,111.166
9170,0.0,64.81,5.0,29.486,94.66
9171,0.0,69.79,2.0,29.678,83.645
9172,0.0,58.83,0.0,19.697,70.62
9173,0.0,78.35,2.0,31.542,96.722
9174,2.8,82.2,2.0,36.313,108.737
9175,0.0,77.88,1.0,35.181,97.706
9176,0.0,101.36,3.0,42.183,120.017
9177,0.2,59.45,1.0,21.979,76.468
9178,0.4,76.51,0.0,28.933,88.847
9179,0.0,87.96,1.0,37.095,103.538
9180,9.4,84.88,0.0,38.41,114.021
9181,0.0,66.84,0.0,28.004,80.845
9182,0.4,90.9,0.0,35.689,102.231
9183,0.4,87.69,2.0,38.523,106.247
9184,0.3,92.87,0.0,40.165,107.749
9185,0.7,77.38,1.0,31.688,93.849
9186,0.4,81.91,1.0,34.531,98.704
9187,0.0,88.46,1.0,37.372,101.851
9188,1.3,46.92,1.0,18.675,65.252
9189,0.6,97.73,0.0,33.76168591313307,106.598
9190,1.0,78.87,6.0,31.894,104.858
9191,0.0,97.32,1.0,38.193,99.23980452745919
9192,0.4,80.95,1.0,30.121,91.667
9193,0.0,93.76,1.0,36.793,106.588
9194,0.1,92.63,1.0,36.024,107.519
9195,0.4,71.04,0.0,33.31,85.799
9196,0.25,79.80377518162958,1.0,37.0,105.261
9197,12.0,92.39,0.0,33.79970016868221,126.579
9198,0.8,71.06,2.0,30.759,99.23969447708906
9199,0.1,84.9,2.0,35.597,104.373
9200,0.0,79.73,4.0,31.421,99.23964694488716
9201,0.0,78.84,3.0,35.072,103.512
9202,11.2,68.13,0.0,32.822,104.64
9203,0.3,88.24,3.0,34.014,106.858
9204,0.0,88.75,0.0,36.212,101.297
9205,0.4,86.07,1.0,34.824,99.23950931390704
9206,0.0,87.04,2.0,37.745,108.021
9207,0.3,72.33,2.0,32.771,94.063
9208,0.0,101.75,0.0,44.533,116.665
9209,0.2,83.95,4.0,33.424,105.302
9210,0.0,64.2,1.0,25.703,99.23934008441593
9211,0.4,53.28,4.0,24.011,81.803
9212,0.3,81.45,0.0,33.502,94.799
9213,0.1,78.06,2.0,33.67055903392242,93.49
9214,0.3,84.75,2.0,34.095,99.304
9215,0.0,96.19,2.0,33.675559078347675,116.109
9216,21.6,88.75,1.0,45.886,100.003
9217,0.2,102.44,2.0,38.738,116.224
9218,0.0,76.56,2.0,31.738,95.746
9219,0.1,88.56,1.0,37.105,105.667
9220,0.0,76.57,2.0,27.617,93.87
9221,0.0,68.83,3.0,25.825,89.967
9222,0.0,74.82,2.0,28.846,91.567
9223,0.0,71.78,0.0,33.51031181166111,86.389
9224,0.1,87.91,1.0,36.064,103.602
9225,2.0,105.88,1.0,43.835,121.595
9226,0.0,88.55,1.0,33.47832942916941,105.696
9227,0.1,79.3,2.0,33.106,97.959
9228,0.0,79.8067893846343,2.0,31.132,94.425
9229,1.0,91.36,3.0,35.761,99.23848050743841
9230,0.0,101.49,1.0,44.142,118.481
9231,2.0,80.05,2.0,31.789,100.874
9232,0.0,86.86,0.0,35.764,98.918
9233,9.9,79.80723215412348,2.0,29.62,106.153
9234,0.0,54.82,0.0,23.076,71.286
9235,0.0,79.8074085958112,0.0,29.58,90.019
9236,0.3,83.54,1.0,33.591,98.984
9237,0.0,77.34,1.0,30.991,92.131
9238,6.8,78.91,2.0,37.712,109.681
9239,0.3,89.24,0.0,38.456,102.568
9240,0.0,72.92,1.0,28.779,88.803
9241,0.6,71.87,5.0,31.39,100.003
9242,0.7,62.4,0.0,26.89,78.355
9243,0.1,81.26,1.0,33.22,99.23775643971581
9244,7.1,79.80821401717893,0.0,31.894,96.456
9245,12.5,97.19,2.0,43.614,137.196
9246,0.1,77.66,2.0,32.622,97.165
9247,0.0,86.52,1.0,34.057,102.823
9248,6.8,83.62,2.0,37.936,114.584
9249,0.4,58.51,0.0,23.599,71.392
9250,0.30000000000000004,62.22,0.0,25.471,76.742
9251,0.2,87.78,2.0,34.887,101.553
9252,0.0,88.36,2.0,36.684,106.909
9253,0.0,69.45,0.0,28.451,84.069
9254,0.4,75.74,1.0,33.739,93.572
9255,0.4,65.16,2.0,27.125,83.171
9256,0.0,48.23,1.0,20.524,67.066
9257,0.5,84.63,1.0,36.391,103.451
9258,0.6,74.17,2.0,32.8644687984314,87.866
9259,0.3,80.1,2.0,32.956,96.87
9260,0.4,73.42,2.0,28.935,87.54
9261,0.0,94.76,3.0,37.749,110.807
9262,6.1,80.62,1.0,38.574,108.368
9263,0.2,81.97,2.0,34.015,103.216
9264,0.0,75.98,0.0,36.837,96.025
9265,0.4,64.29,2.0,25.305,81.709
9266,0.1,79.49,0.0,29.939,90.019
9267,0.0,79.81035205075166,2.0,35.264,97.531
9268,0.0,73.09,1.0,31.661,88.234
9269,2.6,83.12,3.0,33.04084057275865,107.223
9270,0.1,100.62,2.0,42.181,116.542
9271,0.0,86.81,2.0,35.961,102.196
9272,0.1,68.29,1.0,24.592,82.77
9273,0.1,57.49,1.0,22.553,73.853
9274,11.2,76.22,0.0,35.901,99.2367899748611
9275,0.0,80.08,0.0,32.457,92.382
9276,22.7,75.67,2.0,39.096,132.273
9277,0.0,74.02,1.0,27.718,88.191
9278,0.5,91.25,2.0,37.549,105.916
9279,2.6,76.58,2.0,32.426,102.724
9280,0.5,85.03,2.0,37.286,99.789
9281,0.0,78.75,5.0,35.144,109.446
9282,0.1,71.75,3.0,31.176,96.962
9283,0.0,73.71,3.0,30.878,93.523
9284,0.4,86.29,2.0,35.376,102.068
9285,0.5,71.51,1.0,31.193,88.885
9286,0.2,87.63,2.0,37.59,108.222
9287,0.0,66.85,2.0,26.141,79.274
9288,5.4,91.55,0.0,38.969,113.612
9289,0.0,91.73,2.0,39.925,108.364
9290,0.0,80.57,0.0,32.407,92.32
9291,0.0,73.27,2.0,33.542,96.721
9292,0.8,75.87,2.0,33.456,95.326
9293,0.0,79.8128759001236,1.0,36.54,103.726
9294,0.3,76.72,3.0,32.121,97.103
9295,0.0,74.24,2.0,30.887,93.604
9296,0.0,89.22,0.0,37.11,102.966
9297,0.1,79.81326738966807,3.0,36.153,108.214
9298,0.1,85.81,1.0,35.752,105.281
9299,0.5,83.65,1.0,33.842,99.743
9300,0.0,94.68,1.0,39.479,109.298
9301,0.0,101.59,1.0,43.838,114.621
9302,2.5,59.24,0.0,21.827,77.656
9303,0.0,82.89,2.0,32.29,101.576
9304,0.0,76.66,1.0,29.75,89.59
9305,0.2,64.74,2.0,25.479,84.269
9306,0.9,93.35,1.0,36.757,99.23622563849774
9307,0.6,79.63,3.0,32.558,100.381
9308,0.0,83.52,2.0,33.333,98.987
9309,9.6,91.34,3.0,38.639,128.887
9310,0.0,64.63,1.0,26.263,92.652
9311,0.0,84.3,2.0,30.658,100.493
9312,4.8,72.25,2.0,31.899,95.813
9313,0.0,84.73,2.0,34.216,100.764
9314,0.0,97.36,2.0,42.263,113.564
9315,0.0,60.61,0.0,25.307,73.771
9316,0.0,85.95,0.0,34.371,97.859
9317,0.6,64.68,0.0,29.366,99.23600479725914
9318,0.8,74.89,4.0,29.936,93.888
9319,0.7,80.54,0.0,34.201,93.949
9320,0.0,95.71,2.0,37.915,107.761
9321,0.4,86.14,0.0,40.272,104.523
9322,0.0,86.2,2.0,36.193,105.475
9323,0.0,71.54,5.0,33.006,100.549
9324,0.1,58.88,0.0,20.85,72.661
9325,0.0,80.14,1.0,29.643,92.316
9326,0.0,92.89,1.0,38.863,109.874
9327,0.7,73.53,0.0,31.579,85.019
9328,0.2,88.06,2.0,30.867,102.924
9329,0.0,76.77,1.0,30.503,95.013
9330,0.0,72.31,1.0,32.122,96.926
9331,0.0,94.61,0.0,39.546,106.389
9332,0.1,59.24,4.0,23.307,82.357
9333,0.0,88.35,3.0,35.323,101.627
9334,21.8,88.66,1.0,32.681523560431344,143.531
9335,0.0,52.58,1.0,19.488,65.87
9336,0.0,78.17,1.0,34.204,94.439
9337,0.6,76.86,1.0,33.106,94.922
9338,0.0,78.97,0.0,31.863,92.432
9339,0.2,64.27,2.0,24.493,84.009
9340,0.30000000000000004,81.13,0.0,36.0,99.23571063253077
9341,0.0,72.95,2.0,30.986,93.894
9342,0.4,106.82,1.0,42.117,117.506
9343,1.1,82.31,4.0,33.183,106.514
9344,4.8,79.18,2.0,34.028,106.749
9345,0.5,75.15,1.0,28.163,88.349
9346,0.0,86.21,1.0,31.418,96.655
9347,0.2,88.77,3.0,32.95647358482839,105.436
9348,0.0,65.72,1.0,25.456,82.912
9349,0.0,68.25,3.0,27.301,84.359
9350,0.3,84.38,2.0,35.898,100.073
9351,0.1,87.11,3.0,39.804,109.836
9352,0.0,89.59,0.0,38.448,105.547
9353,0.3,71.36,0.0,30.427,84.873
9354,0.15000000000000002,78.87,0.0,32.147,92.179
9355,17.0,72.44,0.0,34.392,117.759
9356,0.4,76.15,3.0,33.27562649034899,99.23566091828641
9357,0.2,77.11,1.0,33.30433682039523,93.138
9358,0.0,86.3,5.0,34.139,108.658
9359,0.5,77.17,0.0,31.507,89.225
9360,0.1,102.13,1.0,43.189,118.26
9361,0.05,78.86,1.0,32.855,94.16
9362,0.0,87.29,2.0,34.725,104.056
9363,0.0,85.13,1.0,37.311,115.454
9364,0.0,76.88,1.0,32.479,94.429
9365,0.0,84.64,1.0,36.626,101.768
